CustomerID,Recency,Frequency,Monetary,Cluster,Segment
11459,30,8,1645.72,1,At-Risk
11460,62,7,1966.18,1,At-Risk
11461,33,16,4420.08,0,High-Value
11462,117,10,4240.86,3,Occasional
11463,6,16,4513.28,0,High-Value
11464,93,12,3256.2,2,Regular
11465,217,12,3664.14,3,Occasional
11466,7,18,4924.07,0,High-Value
11467,68,11,2982.92,1,At-Risk
11468,25,14,3312.02,2,Regular
11469,174,7,990.61,3,Occasional
11470,2,11,2982.56,2,Regular
11471,51,11,3184.57,2,Regular
11472,4,20,5454.86,0,High-Value
11473,115,7,1781.14,1,At-Risk
11474,44,12,3757.9,2,Regular
11475,30,10,3199.74,1,At-Risk
11476,33,11,1838.6,1,At-Risk
11477,86,14,3302.23,2,Regular
11478,3,10,3121.28,1,At-Risk
11479,5,10,1965.49,1,At-Risk
11480,2,14,4767.96,2,Regular
11481,70,12,3890.96,2,Regular
11482,74,18,6141.19,0,High-Value
11483,29,16,4019.66,2,Regular
11484,88,10,2286.62,1,At-Risk
11485,25,10,3971.54,2,Regular
11486,12,9,2505.09,1,At-Risk
11487,3,16,5060.01,0,High-Value
11488,18,12,3163.76,2,Regular
11489,174,10,3223.92,3,Occasional
11490,54,13,3943.51,2,Regular
11491,88,16,4121.5,0,High-Value
11492,3,15,4229.64,2,Regular
11493,34,11,2816.62,1,At-Risk
11494,5,11,3108.39,2,Regular
11495,69,8,2234.39,1,At-Risk
11496,50,8,2288.33,1,At-Risk
11497,103,14,4934.61,0,High-Value
11498,189,13,2969.38,3,Occasional
11499,21,12,3719.04,2,Regular
11500,139,13,4879.31,2,Regular
11501,16,16,4841.33,0,High-Value
11502,25,14,3165.13,2,Regular
11503,28,16,4132.22,0,High-Value
11504,40,13,4743.62,2,Regular
11505,18,12,2683.96,2,Regular
11506,31,10,3459.89,2,Regular
11507,152,16,4824.88,0,High-Value
11508,15,11,4147.3,2,Regular
11509,52,10,2926.36,1,At-Risk
11510,2,16,4618.08,0,High-Value
11511,71,12,3369.89,2,Regular
11512,38,10,2179.15,1,At-Risk
11513,317,9,2806.47,3,Occasional
11514,78,11,4256.34,2,Regular
11515,226,11,3280.26,3,Occasional
11516,25,15,4178.33,2,Regular
11517,90,7,1846.47,1,At-Risk
11518,33,11,2138.29,1,At-Risk
11519,35,23,6215.71,0,High-Value
11520,31,11,3212.12,2,Regular
11521,93,13,4962.42,2,Regular
11522,166,9,2055.57,3,Occasional
11523,22,15,3755.87,2,Regular
11524,18,10,3292.96,1,At-Risk
11525,7,6,2383.25,1,At-Risk
11526,19,11,3920.68,2,Regular
11527,136,14,3784.85,3,Occasional
11528,224,11,3090.04,3,Occasional
11529,26,4,1371.73,1,At-Risk
11530,120,17,4626.08,0,High-Value
11531,141,12,2770.67,3,Occasional
11532,28,12,3796.2599999999998,2,Regular
11533,26,10,2539.15,1,At-Risk
11534,46,16,4427.94,0,High-Value
11535,9,11,3777.1,2,Regular
11536,100,9,3651.23,1,At-Risk
11537,23,10,2653.75,1,At-Risk
11538,27,12,3588.7200000000003,2,Regular
11539,71,15,5018.67,0,High-Value
11540,90,13,4939.91,2,Regular
11541,16,14,3452.54,2,Regular
11542,38,14,3110.88,2,Regular
11543,30,10,3407.99,2,Regular
11544,19,11,2641.2400000000002,1,At-Risk
11545,117,11,3723.19,3,Occasional
11546,57,12,3035.5,2,Regular
11547,62,14,3935.34,2,Regular
11548,38,11,3571.29,2,Regular
11549,140,3,490.32,1,At-Risk
11550,175,10,2374.15,3,Occasional
11551,56,10,1885.07,1,At-Risk
11552,5,18,5245.45,0,High-Value
11553,19,13,4255.33,2,Regular
11554,64,8,2184.7999999999997,1,At-Risk
11555,4,11,4138.36,2,Regular
11556,3,16,4753.55,0,High-Value
11557,26,17,5573.1,0,High-Value
11558,20,10,2518.24,1,At-Risk
11559,71,12,2875.29,2,Regular
11560,259,11,3438.85,3,Occasional
11561,18,9,3418.38,1,At-Risk
11562,20,13,2965.73,2,Regular
11563,65,12,3726.94,2,Regular
11564,23,16,5079.7,0,High-Value
11565,30,9,2483.68,1,At-Risk
11566,60,15,5407.53,0,High-Value
11567,47,10,2474.13,1,At-Risk
11568,21,15,3247.7599999999998,2,Regular
11569,38,12,3346.71,2,Regular
11570,189,10,2505.21,3,Occasional
11571,100,9,2337.46,1,At-Risk
11572,80,10,3413.62,2,Regular
11573,82,10,3542.49,2,Regular
11574,9,12,3831.89,2,Regular
11575,28,9,1571.5,1,At-Risk
11576,152,10,3217.2599999999998,3,Occasional
11577,153,9,3294.35,3,Occasional
11578,76,16,4871.72,0,High-Value
11579,8,12,3882.13,2,Regular
11580,182,8,2191.23,3,Occasional
11581,85,10,2426.65,1,At-Risk
11582,82,15,3399.79,2,Regular
11583,62,10,2110.6,1,At-Risk
11584,49,7,1443.94,1,At-Risk
11585,12,7,1572.05,1,At-Risk
11586,20,14,4391.12,2,Regular
11587,78,15,3261.15,2,Regular
11588,78,12,3209.96,2,Regular
11589,2,17,3650.96,2,Regular
11590,53,13,3206.25,2,Regular
11591,12,14,5017.46,0,High-Value
11592,97,9,2043.38,1,At-Risk
11593,8,16,4466.0,0,High-Value
11594,58,11,2890.93,1,At-Risk
11595,18,8,2080.7400000000002,1,At-Risk
11596,249,8,2249.37,3,Occasional
11597,101,13,3540.19,2,Regular
11598,52,10,2609.33,1,At-Risk
11599,11,15,4463.07,0,High-Value
11600,115,12,3192.09,3,Occasional
11601,75,14,3843.9900000000002,2,Regular
11602,51,11,3805.83,2,Regular
11603,119,9,2710.33,3,Occasional
11604,51,9,2525.82,1,At-Risk
11605,19,8,2919.61,1,At-Risk
11606,62,12,2860.4,2,Regular
11607,59,12,2483.02,1,At-Risk
11608,12,16,5625.38,0,High-Value
11609,52,10,3386.9700000000003,2,Regular
11610,17,22,6653.14,0,High-Value
11611,79,12,3368.9500000000003,2,Regular
11612,132,10,3657.2799999999997,3,Occasional
11613,114,8,1873.7,1,At-Risk
11614,106,13,4047.48,2,Regular
11615,8,13,3387.51,2,Regular
11616,160,9,3592.98,3,Occasional
11617,58,20,5970.16,0,High-Value
11618,36,6,2127.33,1,At-Risk
11619,70,9,2922.47,1,At-Risk
11620,29,7,1472.85,1,At-Risk
11621,18,9,2506.2400000000002,1,At-Risk
11622,47,15,2856.78,2,Regular
11623,155,6,1739.97,3,Occasional
11624,27,11,3965.19,2,Regular
11625,17,8,2559.25,1,At-Risk
11626,58,11,2948.9700000000003,1,At-Risk
11627,161,15,5238.81,0,High-Value
11628,8,16,3983.44,2,Regular
11629,133,9,2763.94,3,Occasional
11630,40,10,2820.86,1,At-Risk
11631,75,11,3255.1,2,Regular
11632,82,13,3563.65,2,Regular
11633,105,16,4523.96,0,High-Value
11634,37,14,3945.0,2,Regular
11635,23,8,2027.06,1,At-Risk
11636,62,9,2152.33,1,At-Risk
11637,53,10,2654.22,1,At-Risk
11638,61,11,3210.23,2,Regular
11639,52,11,2353.41,1,At-Risk
11640,107,14,3486.68,2,Regular
11641,228,12,3679.84,3,Occasional
11642,78,12,3378.74,2,Regular
11643,112,12,3461.5099999999998,2,Regular
11644,50,22,6490.31,0,High-Value
11645,3,17,4943.27,0,High-Value
11646,29,13,3304.71,2,Regular
11647,62,9,2639.84,1,At-Risk
11648,34,8,2827.52,1,At-Risk
11649,186,11,2520.5,3,Occasional
11650,44,7,1413.46,1,At-Risk
11651,100,9,2374.88,1,At-Risk
11652,144,8,3068.56,3,Occasional
11653,57,8,1865.03,1,At-Risk
11654,6,13,4038.27,2,Regular
11655,1,13,4188.09,2,Regular
11656,29,14,4134.37,2,Regular
11657,35,19,4978.4,0,High-Value
11658,55,9,1979.1,1,At-Risk
11659,64,13,4670.2,2,Regular
11660,29,18,5517.4,0,High-Value
11661,16,10,3006.59,1,At-Risk
11662,70,15,4884.78,0,High-Value
11663,169,12,3588.66,3,Occasional
11664,48,15,3884.84,2,Regular
11665,32,11,2769.17,1,At-Risk
11666,25,8,3264.1,1,At-Risk
11667,13,14,4482.53,2,Regular
11668,37,16,3572.75,2,Regular
11669,11,11,3043.64,2,Regular
11670,41,15,3349.35,2,Regular
11671,27,16,5628.23,0,High-Value
11672,2,11,3573.65,2,Regular
11673,11,13,3744.9700000000003,2,Regular
11674,4,13,4449.92,2,Regular
11675,30,8,1393.98,1,At-Risk
11676,19,10,2099.96,1,At-Risk
11677,35,14,4568.66,2,Regular
11678,36,7,2016.1100000000001,1,At-Risk
11679,52,13,3899.56,2,Regular
11680,43,6,2262.54,1,At-Risk
11681,152,15,5776.69,0,High-Value
11682,5,16,7069.63,0,High-Value
11683,27,12,3486.84,2,Regular
11684,153,12,3363.3,3,Occasional
11685,19,8,2533.66,1,At-Risk
11686,65,13,4818.6,2,Regular
11687,296,9,1858.42,3,Occasional
11688,34,14,4473.63,2,Regular
11689,57,9,3168.95,1,At-Risk
11690,11,15,5414.47,0,High-Value
11691,17,11,3510.17,2,Regular
11692,13,12,3087.89,2,Regular
11693,9,9,2435.94,1,At-Risk
11694,114,9,2303.15,1,At-Risk
11695,76,12,3826.36,2,Regular
11696,82,12,3540.86,2,Regular
11697,73,15,3456.34,2,Regular
11698,57,12,3158.08,2,Regular
11699,147,13,2667.62,3,Occasional
11700,100,9,3549.48,1,At-Risk
11701,60,10,2908.31,1,At-Risk
11702,101,18,4016.63,0,High-Value
11703,11,20,7524.64,0,High-Value
11704,21,12,3925.52,2,Regular
11705,19,8,2015.26,1,At-Risk
11706,2,12,3458.73,2,Regular
11707,39,15,4932.96,0,High-Value
11708,250,14,4095.07,3,Occasional
11709,31,11,3192.06,2,Regular
11710,2,11,3364.64,2,Regular
11711,3,10,2789.34,1,At-Risk
11712,27,20,6676.62,0,High-Value
11713,10,20,5225.2699999999995,0,High-Value
11714,169,11,3995.25,3,Occasional
11715,29,12,3440.58,2,Regular
11716,74,10,3844.9700000000003,2,Regular
11717,99,16,4222.12,0,High-Value
11718,25,15,3780.78,2,Regular
11719,2,13,2766.92,2,Regular
11720,129,11,3385.73,3,Occasional
11721,111,8,2244.0,1,At-Risk
11722,225,7,1907.33,3,Occasional
11723,44,16,3389.91,2,Regular
11724,27,8,3065.79,1,At-Risk
11725,173,11,4966.91,3,Occasional
11726,65,10,2216.29,1,At-Risk
11727,218,9,2687.43,3,Occasional
11728,2,10,2498.64,1,At-Risk
11729,207,7,1476.14,3,Occasional
11730,31,11,3379.7400000000002,2,Regular
11731,35,11,2887.91,1,At-Risk
11732,132,8,2150.14,3,Occasional
11733,64,11,3394.19,2,Regular
11734,68,13,3807.52,2,Regular
11735,4,16,4052.08,2,Regular
11736,224,14,3528.9900000000002,3,Occasional
11737,25,13,4322.84,2,Regular
11738,115,12,3949.05,2,Regular
11739,190,7,2421.88,3,Occasional
11740,102,11,3183.32,2,Regular
11741,25,11,3114.05,2,Regular
11742,32,12,2514.7,1,At-Risk
11743,29,14,4148.47,2,Regular
11744,18,12,3409.64,2,Regular
11745,64,15,3114.37,2,Regular
11746,29,17,3536.86,2,Regular
11747,6,12,3855.6,2,Regular
11748,165,8,2539.64,3,Occasional
11749,20,7,1738.1399999999999,1,At-Risk
11750,108,10,3294.86,3,Occasional
11751,71,15,3073.39,2,Regular
11752,119,15,4008.31,2,Regular
11753,13,19,4687.39,0,High-Value
11754,26,8,2048.75,1,At-Risk
11755,178,12,3682.78,3,Occasional
11756,25,15,5214.99,0,High-Value
11757,62,8,2070.68,1,At-Risk
11758,18,15,4890.56,0,High-Value
11759,69,16,3490.88,2,Regular
11760,45,10,3084.58,1,At-Risk
11761,49,15,5458.86,0,High-Value
11762,45,7,1597.56,1,At-Risk
11763,8,12,3088.14,2,Regular
11764,12,13,3379.27,2,Regular
11765,43,16,4290.14,0,High-Value
11766,3,10,3008.17,1,At-Risk
11767,12,11,2574.93,1,At-Risk
11768,2,12,3149.7599999999998,2,Regular
11769,31,15,5080.64,0,High-Value
11770,5,16,5736.33,0,High-Value
11771,6,9,1986.18,1,At-Risk
11772,31,13,5240.04,0,High-Value
11773,13,10,2595.78,1,At-Risk
11774,54,9,2918.56,1,At-Risk
11775,18,13,2980.54,2,Regular
11776,50,13,3008.58,2,Regular
11777,19,16,5070.5,0,High-Value
11778,51,17,5123.08,0,High-Value
11779,12,16,3315.3,2,Regular
11780,7,19,4999.47,0,High-Value
11781,3,9,2327.13,1,At-Risk
11782,52,13,3649.4,2,Regular
11783,42,16,5584.4,0,High-Value
11784,63,7,2089.1,1,At-Risk
11785,61,9,2177.61,1,At-Risk
11786,10,11,2341.96,1,At-Risk
11787,103,14,3261.5,2,Regular
11788,93,12,2344.23,1,At-Risk
11789,260,6,915.85,3,Occasional
11790,4,11,2844.21,1,At-Risk
11791,156,8,2202.93,3,Occasional
11792,42,10,3974.42,2,Regular
11793,71,11,3258.07,2,Regular
11794,16,10,4341.25,2,Regular
11795,46,10,2890.7400000000002,1,At-Risk
11796,76,12,2092.05,1,At-Risk
11797,151,5,1420.74,3,Occasional
11798,24,18,5632.04,0,High-Value
11799,63,10,3017.72,1,At-Risk
11800,127,10,2625.37,3,Occasional
11801,42,12,2500.28,1,At-Risk
11802,51,10,3236.44,1,At-Risk
11803,51,6,2255.67,1,At-Risk
11804,35,12,4443.22,2,Regular
11805,22,18,5703.49,0,High-Value
11806,88,18,4718.01,0,High-Value
11807,18,16,4465.2,0,High-Value
11808,105,11,3295.33,2,Regular
11809,19,16,4245.65,0,High-Value
11810,31,12,4697.53,2,Regular
11811,78,21,4138.79,0,High-Value
11812,9,12,3299.96,2,Regular
11813,55,10,2958.14,1,At-Risk
11814,60,11,3580.42,2,Regular
11815,33,15,3081.5,2,Regular
11816,99,15,5187.11,0,High-Value
11817,18,11,3328.43,2,Regular
11818,71,14,3764.1800000000003,2,Regular
11819,66,10,2324.08,1,At-Risk
11820,21,10,2645.42,1,At-Risk
11821,105,11,3434.45,2,Regular
11822,35,11,3479.77,2,Regular
11823,195,8,2465.84,3,Occasional
11824,6,13,3740.53,2,Regular
11825,19,13,4866.6,2,Regular
11826,75,14,4059.08,2,Regular
11827,53,11,3365.35,2,Regular
11828,1,18,4869.21,0,High-Value
11829,90,8,2116.09,1,At-Risk
11830,9,15,4705.6,0,High-Value
11831,145,8,2038.99,3,Occasional
11832,71,20,5940.38,0,High-Value
11833,36,9,2570.43,1,At-Risk
11834,24,10,3194.91,1,At-Risk
11835,70,6,1238.51,1,At-Risk
11836,4,11,1729.71,1,At-Risk
11837,120,18,5403.67,0,High-Value
11838,20,20,4294.75,0,High-Value
11839,71,11,3101.15,2,Regular
11840,192,11,3069.7,3,Occasional
11841,108,13,3639.3,2,Regular
11842,24,14,4100.39,2,Regular
11843,4,8,1634.69,1,At-Risk
11844,11,9,1800.32,1,At-Risk
11845,57,13,3504.44,2,Regular
11846,54,14,4443.83,2,Regular
11847,166,14,2363.3,3,Occasional
11848,9,16,4587.42,0,High-Value
11849,90,13,4792.56,2,Regular
11850,113,12,3491.93,2,Regular
11851,233,9,4158.42,3,Occasional
11852,24,11,2230.8,1,At-Risk
11853,58,18,6147.67,0,High-Value
11854,239,11,3366.43,3,Occasional
11855,141,13,3278.96,3,Occasional
11856,95,9,2939.54,1,At-Risk
11857,17,16,6034.64,0,High-Value
11858,14,12,2619.13,2,Regular
11859,138,7,1717.57,3,Occasional
11860,63,9,2179.64,1,At-Risk
11861,133,12,2684.19,3,Occasional
11862,23,8,1249.34,1,At-Risk
11863,19,17,5637.16,0,High-Value
11864,65,14,3640.0,2,Regular
11865,5,12,3714.2400000000002,2,Regular
11866,32,13,5220.52,0,High-Value
11867,11,18,5363.88,0,High-Value
11868,2,17,3946.16,0,High-Value
11869,3,14,4640.58,2,Regular
11870,25,12,2941.11,2,Regular
11871,16,12,2962.86,2,Regular
11872,24,11,3888.15,2,Regular
11873,256,6,2026.05,3,Occasional
11874,124,11,3385.03,3,Occasional
11875,82,14,5338.58,0,High-Value
11876,16,20,6289.8,0,High-Value
11877,46,18,6110.59,0,High-Value
11878,78,11,2035.54,1,At-Risk
11879,153,17,4643.68,0,High-Value
11880,205,9,2793.94,3,Occasional
11881,36,9,1979.0,1,At-Risk
11882,89,10,2763.56,1,At-Risk
11883,83,14,4395.85,2,Regular
11884,25,13,3951.41,2,Regular
11885,7,11,4391.19,2,Regular
11886,15,14,4734.25,2,Regular
11887,58,10,2024.57,1,At-Risk
11888,27,12,3140.94,2,Regular
11889,27,17,5488.67,0,High-Value
11890,68,11,3172.52,2,Regular
11891,10,8,1829.64,1,At-Risk
11892,95,11,3566.01,2,Regular
11893,209,8,1640.4099999999999,3,Occasional
11894,18,10,1637.1100000000001,1,At-Risk
11895,7,12,4037.9500000000003,2,Regular
11896,5,9,4187.71,2,Regular
11897,35,20,3394.29,0,High-Value
11898,8,6,868.39,1,At-Risk
11899,36,9,2647.4,1,At-Risk
11900,9,13,3235.3,2,Regular
11901,20,11,3365.4,2,Regular
11902,83,11,2480.03,1,At-Risk
11903,19,12,3691.76,2,Regular
11904,15,17,4848.02,0,High-Value
11905,1,13,5426.15,0,High-Value
11906,160,9,1969.35,3,Occasional
11907,114,8,1756.91,1,At-Risk
11908,23,10,2665.7200000000003,1,At-Risk
11909,25,16,4546.79,0,High-Value
11910,2,15,5403.87,0,High-Value
11911,30,9,4164.43,2,Regular
11912,3,12,3065.75,2,Regular
11913,132,12,2714.96,3,Occasional
11914,21,16,5305.77,0,High-Value
11915,24,14,3889.18,2,Regular
11916,16,15,3690.1,2,Regular
11917,59,10,2344.94,1,At-Risk
11918,1,15,4917.83,0,High-Value
11919,157,12,2759.0,3,Occasional
11920,3,15,3321.64,2,Regular
11921,87,16,5125.08,0,High-Value
11922,8,11,2142.5,1,At-Risk
11923,21,11,3361.79,2,Regular
11924,89,12,3278.18,2,Regular
11925,45,15,5047.59,0,High-Value
11926,73,17,5150.9800000000005,0,High-Value
11927,7,9,1532.0,1,At-Risk
11928,33,11,4391.57,2,Regular
11929,132,6,1126.47,1,At-Risk
11930,26,15,2869.21,2,Regular
11931,174,12,2516.95,3,Occasional
11932,56,14,4637.25,2,Regular
11933,3,17,4342.75,0,High-Value
11934,6,15,3844.45,2,Regular
11935,62,9,2432.0299999999997,1,At-Risk
11936,127,9,2044.83,3,Occasional
11937,21,9,2235.84,1,At-Risk
11938,86,14,4108.91,2,Regular
11939,34,6,3490.84,1,At-Risk
11940,144,18,3776.47,0,High-Value
11941,3,12,3762.63,2,Regular
11942,99,11,2927.66,1,At-Risk
11943,3,6,1099.04,1,At-Risk
11944,49,16,4158.91,0,High-Value
11945,9,7,1900.06,1,At-Risk
11946,76,15,4593.95,0,High-Value
11947,38,10,2778.36,1,At-Risk
11948,16,14,4846.47,0,High-Value
11949,26,9,2880.17,1,At-Risk
11950,17,12,3439.02,2,Regular
11951,3,9,3321.65,1,At-Risk
11952,66,12,4038.17,2,Regular
11953,130,12,2398.28,3,Occasional
11954,51,12,3199.2200000000003,2,Regular
11955,9,17,4759.74,0,High-Value
11956,80,10,2301.56,1,At-Risk
11957,72,10,3539.31,2,Regular
11958,23,17,3955.98,0,High-Value
11959,21,15,5510.47,0,High-Value
11960,75,15,4449.33,0,High-Value
11961,46,13,3737.88,2,Regular
11962,107,7,2381.9,1,At-Risk
11963,18,12,4073.79,2,Regular
11964,24,18,4715.02,0,High-Value
11965,40,10,3433.1,2,Regular
11966,82,11,4077.7,2,Regular
11967,17,13,4522.53,2,Regular
11968,152,15,3805.89,3,Occasional
11969,63,9,2259.58,1,At-Risk
11970,35,12,3941.37,2,Regular
11971,15,14,4674.85,2,Regular
11972,71,18,5564.48,0,High-Value
11973,4,7,2343.11,1,At-Risk
11974,10,19,2546.09,2,Regular
11975,83,15,2835.06,2,Regular
11976,88,10,2249.38,1,At-Risk
11977,47,9,2000.99,1,At-Risk
11978,67,14,3296.34,2,Regular
11979,144,15,3563.9,3,Occasional
11980,3,15,4226.99,2,Regular
11981,13,15,4931.7,0,High-Value
11982,2,16,4032.82,2,Regular
11983,41,13,3668.01,2,Regular
11984,3,13,3226.1,2,Regular
11985,36,9,3692.34,1,At-Risk
11986,80,15,3699.01,2,Regular
11987,104,21,6574.73,0,High-Value
11988,61,15,5057.73,0,High-Value
11989,40,10,3238.44,1,At-Risk
11990,81,12,2954.51,2,Regular
11991,17,13,4646.24,2,Regular
11992,52,7,1523.46,1,At-Risk
11993,23,18,6203.37,0,High-Value
11994,167,11,3519.44,3,Occasional
11995,315,7,2500.33,3,Occasional
11996,144,10,3059.46,3,Occasional
11997,34,15,4025.24,2,Regular
11998,250,7,1059.47,3,Occasional
11999,25,16,4142.62,0,High-Value
12000,63,16,5205.59,0,High-Value
12001,163,10,3122.27,3,Occasional
12002,139,11,4432.8,3,Occasional
12003,2,11,3287.82,2,Regular
12004,79,8,1141.47,1,At-Risk
12005,83,11,2240.1,1,At-Risk
12006,214,15,4248.21,3,Occasional
12007,16,10,2430.57,1,At-Risk
12008,40,12,3024.9300000000003,2,Regular
12009,37,12,3001.62,2,Regular
12010,2,12,4142.5199999999995,2,Regular
12011,81,9,3197.08,1,At-Risk
12012,53,13,3055.7,2,Regular
12013,31,12,4195.61,2,Regular
12014,177,12,4413.26,3,Occasional
12015,47,12,4455.04,2,Regular
12016,26,13,4405.29,2,Regular
12017,103,16,3841.41,2,Regular
12018,110,8,1384.25,1,At-Risk
12019,297,11,3165.16,3,Occasional
12020,21,12,3771.58,2,Regular
12021,6,17,5259.7300000000005,0,High-Value
12022,39,13,3644.13,2,Regular
12023,28,12,3814.15,2,Regular
12024,31,18,5512.8,0,High-Value
12025,13,9,2805.31,1,At-Risk
12026,89,14,3401.48,2,Regular
12027,30,19,5726.01,0,High-Value
12028,53,11,3101.22,2,Regular
12029,16,15,3727.12,2,Regular
12030,84,9,2425.05,1,At-Risk
12031,85,11,3955.17,2,Regular
12032,290,10,3960.15,3,Occasional
12033,7,9,1965.68,1,At-Risk
12034,8,7,1840.57,1,At-Risk
12035,86,14,3752.6,2,Regular
12036,77,15,4831.65,0,High-Value
12037,62,10,3282.06,1,At-Risk
12038,50,11,2188.55,1,At-Risk
12039,119,8,2472.07,3,Occasional
12040,31,15,5148.71,0,High-Value
12041,22,12,3731.57,2,Regular
12042,13,9,1961.86,1,At-Risk
12043,65,11,4085.0,2,Regular
12044,64,10,2665.0099999999998,1,At-Risk
12045,44,11,3095.97,2,Regular
12046,5,17,4278.35,0,High-Value
12047,57,10,3406.1800000000003,2,Regular
12048,3,18,6696.32,0,High-Value
12049,1,13,4449.05,2,Regular
12050,12,13,3543.05,2,Regular
12051,2,13,3744.23,2,Regular
12052,35,13,3448.86,2,Regular
12053,131,9,2876.58,3,Occasional
12054,37,10,3566.41,2,Regular
12055,74,13,4383.84,2,Regular
12056,59,10,2006.53,1,At-Risk
12057,12,14,3957.2999999999997,2,Regular
12058,76,8,3500.85,1,At-Risk
12059,40,11,3990.74,2,Regular
12060,25,9,1912.6200000000001,1,At-Risk
12061,10,10,3149.82,1,At-Risk
12062,9,15,4551.47,0,High-Value
12063,23,12,3977.44,2,Regular
12064,107,7,1970.35,1,At-Risk
12065,6,15,4767.78,0,High-Value
12066,115,10,2248.74,3,Occasional
12067,38,13,4119.55,2,Regular
12068,27,10,1822.31,1,At-Risk
12069,24,11,2883.53,1,At-Risk
12070,15,12,3490.62,2,Regular
12071,51,14,4543.14,2,Regular
12072,60,15,5792.04,0,High-Value
12073,15,16,4865.34,0,High-Value
12074,35,8,2973.71,1,At-Risk
12075,61,11,2691.52,1,At-Risk
12076,88,11,1994.95,1,At-Risk
12077,16,12,2447.08,1,At-Risk
12078,31,13,4647.79,2,Regular
12079,107,8,1566.09,1,At-Risk
12080,57,14,2408.9700000000003,2,Regular
12081,41,11,2909.9900000000002,1,At-Risk
12082,5,9,2486.05,1,At-Risk
12083,15,15,4359.02,2,Regular
12084,101,15,4464.24,0,High-Value
12085,135,12,4724.79,3,Occasional
12086,53,14,3263.09,2,Regular
12087,1,13,3377.6,2,Regular
12088,30,15,4555.49,0,High-Value
12089,14,12,3512.11,2,Regular
12090,25,15,4714.51,0,High-Value
12091,36,10,3596.96,2,Regular
12092,37,9,2331.11,1,At-Risk
12093,81,11,4370.6,2,Regular
12094,34,11,4335.01,2,Regular
12095,58,9,1950.79,1,At-Risk
12096,55,13,4552.24,2,Regular
12097,128,12,3506.17,3,Occasional
12098,62,18,6303.78,0,High-Value
12099,15,15,6087.11,0,High-Value
12100,19,18,5656.89,0,High-Value
12101,17,12,4083.1,2,Regular
12102,101,17,6253.07,0,High-Value
12103,194,6,2199.7000000000003,3,Occasional
12104,85,12,3629.89,2,Regular
12105,10,11,3643.63,2,Regular
12106,50,13,2278.76,2,Regular
12107,43,22,6307.58,0,High-Value
12108,299,7,1522.53,3,Occasional
12109,8,11,3170.49,2,Regular
12110,7,8,2960.6099999999997,1,At-Risk
12111,183,10,3028.26,3,Occasional
12112,16,9,2264.59,1,At-Risk
12113,41,10,2139.02,1,At-Risk
12114,6,15,4084.82,2,Regular
12115,233,14,4614.77,3,Occasional
12116,20,21,5609.88,0,High-Value
12117,88,11,3422.0099999999998,2,Regular
12118,10,12,3324.45,2,Regular
12119,59,13,3928.1,2,Regular
12120,388,3,1112.8,3,Occasional
12121,63,7,2089.5,1,At-Risk
12122,58,10,2232.21,1,At-Risk
12123,64,16,4813.83,0,High-Value
12124,161,10,2100.53,3,Occasional
12125,141,7,2461.27,3,Occasional
12126,45,13,3187.8,2,Regular
12127,3,12,3078.17,2,Regular
12128,40,19,5005.35,0,High-Value
12129,46,11,3540.64,2,Regular
12130,33,9,2690.06,1,At-Risk
12131,292,11,2830.69,3,Occasional
12132,89,18,4721.55,0,High-Value
12133,46,15,5256.31,0,High-Value
12134,101,15,3751.55,2,Regular
12135,203,5,1061.3,3,Occasional
12136,20,9,3513.18,1,At-Risk
12137,98,12,2648.14,1,At-Risk
12138,137,7,1473.91,3,Occasional
12139,62,10,3342.06,1,At-Risk
12140,57,10,2887.96,1,At-Risk
12141,40,14,4617.47,2,Regular
12142,27,12,3192.76,2,Regular
12143,24,14,3401.92,2,Regular
12144,20,15,3533.74,2,Regular
12145,36,17,4797.64,0,High-Value
12146,11,10,2424.69,1,At-Risk
12147,33,13,4846.31,2,Regular
12148,52,11,2422.0099999999998,1,At-Risk
12149,141,10,2644.3,3,Occasional
12150,48,12,4498.36,2,Regular
12151,44,9,2855.18,1,At-Risk
12152,21,23,5265.17,0,High-Value
12153,53,7,2107.29,1,At-Risk
12154,54,8,2784.06,1,At-Risk
12155,11,8,2248.27,1,At-Risk
12156,22,12,3433.15,2,Regular
12157,74,11,2809.47,1,At-Risk
12158,11,12,3724.5099999999998,2,Regular
12159,21,7,1958.19,1,At-Risk
12160,30,14,4099.59,2,Regular
12161,109,9,3270.57,3,Occasional
12162,109,9,2163.98,1,At-Risk
12163,3,13,3020.42,2,Regular
12164,125,13,3837.22,2,Regular
12165,117,8,3298.31,3,Occasional
12166,38,13,4456.29,2,Regular
12167,79,10,2614.04,1,At-Risk
12168,81,18,5014.94,0,High-Value
12169,8,9,3271.21,1,At-Risk
12170,34,12,2672.66,2,Regular
12171,120,7,1650.59,1,At-Risk
12172,112,15,3936.93,2,Regular
12173,58,21,5801.02,0,High-Value
12174,87,13,4267.8,2,Regular
12175,58,9,2479.4900000000002,1,At-Risk
12176,16,15,3959.43,2,Regular
12177,98,14,3595.09,2,Regular
12178,86,9,3201.57,1,At-Risk
12179,7,8,2005.8,1,At-Risk
12180,48,10,3188.87,1,At-Risk
12181,11,12,4145.65,2,Regular
12182,60,8,2106.25,1,At-Risk
12183,44,10,2312.48,1,At-Risk
12184,6,14,4218.79,2,Regular
12185,28,11,3732.67,2,Regular
12186,25,11,3022.61,2,Regular
12187,17,13,3424.21,2,Regular
